,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
221,MAXHEALTH.NS,938.0,49.23317416818679,926.642998046875,992.4737306094235,900.9262754940921,43.68727272727273,67.87428571428572,-0.12694547163737038,-0.041150675159935424
222,MAZDOCK.NS,4062.300048828125,43.46831248720649,4314.648994140625,4585.190232489928,3889.1198261038217,40.36336,70.33993220338984,-0.07692502525078411,-0.04452941294375028
223,MCX.NS,6487.5498046875,62.68095161164131,5654.137978515625,6920.142372214516,5528.877500832358,37.45890909090909,67.75217021276596,-0.6733256021824022,-0.1733936596914683
224,METROBRAND.NS,1176.3499755859375,39.56777236955179,1259.8260034179686,1296.7007128086923,1154.4893018397454,40.18352941176471,65.79675675675676,0.015323617691795927,-0.01893536277153531
225,MIDHANI.NS,318.8999938964844,20.821786914844523,391.2070013427734,412.10121981459594,327.9637826268103,37.63672727272727,65.98713636363637,0.4467694610117541,0.02763655382228475
226,MONTECARLO.NS,772.5499877929688,41.79239103233325,779.842998046875,875.7210919697798,761.5839007060015,37.87940298507463,66.3961797752809,-0.10330120695937133,-0.01439905317956631
227,MOTHERSON.NS,189.6699981689453,37.77897227892955,199.01660034179687,218.82057002573023,189.82843204946508,39.156,69.28323529411765,0.035167732175667786,0.0008346161784578281
228,MOTILALOFS.NS,872.0,53.14969893012365,781.1359985351562,1040.6720265215251,643.9879710370685,35.33594117647059,65.50608450704226,-0.5041257473429019,-0.354062558957032
229,MPHASIS.NS,3041.050048828125,52.96740074339935,3023.503994140625,3148.6751807379464,2799.704872972991,37.26552112676056,66.40920000000001,-0.42135140317045483,-0.08620379175854026
230,MPSLTD.NS,2048.0,43.483042279947085,2195.4169921875,2207.1956691216265,1962.5793308783732,39.00457575757576,66.02163076923078,-0.11481900354989726,-0.04352469618815148
231,MRF.NS,122751.796875,21.967035566960078,134405.88203125,141008.55162167051,121926.93353457948,37.810707692307695,66.83446153846153,0.41902606675015747,-0.006765226652621256
