,STOCKS,CLOSE,RSI,MA50,BOLLINGER_HIGH,BOLLINGER_LOW,RSI_BUY_LEVEL,RSI_SELL_LEVEL,RSI_BUY_LIKELIHOOD,BOLLINGER_BUY_LIKELIHOOD
205,KPRMILL.NS,902.7999877929688,53.71699426230129,839.4090014648438,968.3211497910681,808.2538502089319,46.86666666666667,74.77999999999999,-0.14616630716147846,-0.11697579610613283
206,LALPATHLAB.NS,3137.64990234375,53.4350145979771,2738.107004394531,3655.69786480274,2670.50213519726,36.35254545454546,68.4030909090909,-0.4699112243678024,-0.17492881244672118
207,LICHSGFIN.NS,598.25,39.33951021023551,639.6469946289062,827.2914275444891,573.848562689886,41.3696,71.14880000000001,0.04907201881972484,-0.04252243343737507
208,LICI.NS,903.6500244140625,38.0956425282435,963.8930065917968,1183.7562943170099,896.3887191107244,34.589090909090906,66.34,-0.10137738596162363,-0.008100621023590927
209,LMW.NS,15778.4501953125,48.69313346656522,15322.80802734375,17681.73072570287,14461.79925476588,45.904,69.884,-0.06076014000011367,-0.09104337000893707
210,LT.NS,3326.39990234375,41.37259349587329,3537.9619873046877,3797.4606589218665,3406.8843117812585,49.084,73.276,0.1571063178250899,0.023624051206901104
211,LTIM.NS,5903.2001953125,53.882733243581434,5510.1969921875,6611.835060576645,4972.58500778273,38.7808,68.17876923076922,-0.3894177851818796,-0.18714917614746426
212,LTTS.NS,5170.2998046875,49.777526708336744,5153.488984375,5755.727547801873,4658.267374073128,40.5786,74.17914285714286,-0.22669403844234995,-0.10991907280037848
213,LUMAXTECH.NS,504.3999938964844,46.121968329575445,480.0160009765625,595.756653087756,500.8983487432987,48.15181818181818,69.976,0.04215520677907012,-0.0069907300792085595
214,M&M.NS,2720.85009765625,50.966740846284786,2296.91900390625,3128.661448599489,2588.2485611661355,48.079,71.0385,-0.060062414906399575,-0.051232149214591245
215,MAHSCOOTER.NS,10888.099609375,61.82605543252878,8545.691962890625,12314.442710837606,7603.227113381143,44.350545454545454,73.312,-0.3940314555069869,-0.43203661379688546
216,MANINFRA.NS,176.0,38.668229452442034,201.82320068359374,208.36632143679688,179.86967709835935,42.95929411764706,79.77650000000001,0.09988675915981403,0.021513782427280755
217,MANKIND.NS,2455.89990234375,54.58453061587387,2216.3729956054685,2787.0804806113083,1898.5045047402543,50.296,70.37542857142857,-0.08526583855324216,-0.293597089820841
218,MAPMYINDIA.NS,1935.199951171875,42.454191808474675,2055.2969921875,2521.0780866417863,1883.89189626837,37.5328,69.8968,-0.13112242647696612,-0.02723513753901513
219,MARICO.NS,640.0999755859375,50.12783115619628,585.8450006103516,715.2458052370273,603.9091935422696,42.85138461538462,66.80900000000001,-0.16980656765520835,-0.059927522930042644
220,MARUTI.NS,11502.849609375,41.44704648558517,11826.59701171875,13210.207949497577,11630.486972377425,44.666,66.468,0.07206719908688551,0.010974378227288773
221,MAXHEALTH.NS,938.0,55.1692185673054,823.9820043945313,1014.9939110143664,834.0960914270399,51.452,76.23345454545453,-0.07224633769931979,-0.12457066954383246
222,MAZDOCK.NS,4062.300048828125,51.05023013374224,3185.2170068359374,5576.001658770108,3549.4484144720795,47.992000000000004,79.55885714285715,-0.06372374841103173,-0.1444876990647358
223,MCX.NS,6487.5498046875,81.39136397589456,4058.3459814453126,6805.255916351124,3015.288981109813,39.966857142857144,74.86975,-1.0364714614654353,-1.1515515910185432
224,METROBRAND.NS,1176.3499755859375,43.18337912317367,1209.8969921875,1380.7226742107555,1158.512311140807,47.10666666666667,68.992,0.08328518702575,-0.01539704349586534
225,MIDHANI.NS,318.8999938964844,29.78193984079286,424.24999938964845,528.3417443761329,328.338254403164,41.459272727272726,68.1824,0.28165792881355317,0.028745540247315987
226,MONTECARLO.NS,772.5499877929688,55.78200719787183,688.7629968261718,874.5699899320225,559.7450003023525,40.05527272727273,70.34049999999999,-0.39262582426236037,-0.3801820246284776
227,MOTHERSON.NS,189.6699981689453,54.54124314801402,147.7756005859375,214.19273083464134,176.55527026399147,42.488142857142854,73.00013333333334,-0.28368150454109264,-0.07428114655169596
228,MOTILALOFS.NS,872.0,59.90334202244734,667.9032446289062,936.8057251685002,459.12926628657783,33.43442857142857,67.3592,-0.7916663924574388,-0.8992472578642327
229,MPHASIS.NS,3041.050048828125,58.306318654272964,2634.796005859375,3319.3412185107723,2400.238810786103,35.824375,70.15466666666666,-0.6275599687160756,-0.26697811699501256
230,MPSLTD.NS,2048.0,50.90072300434924,1845.6219995117187,2400.400962064402,1872.7840232871606,45.47723076923077,70.1124705882353,-0.11925731060097709,-0.09355909412623865
231,MRF.NS,122751.796875,38.619967997262236,131788.24921875,142957.42700589602,122742.88158785398,42.913,66.95663636363636,0.1000403607936467,-7.263384263667842e-05
232,MRPL.NS,144.83999633789062,29.3217034230548,194.7975994873047,243.80116696184263,155.5168338316144,42.9776,76.14666666666668,0.31774451288450734,0.06865390215752533
233,MSUMI.NS,62.40999984741211,35.42710013672726,67.89539993286132,78.10070689196735,63.65629269604534,43.23466666666667,65.784,0.18058579218696588,0.019578470499125655
234,MTARTECH.NS,1507.5999755859375,35.16743946608662,1919.2120043945313,2025.822896197431,1587.6321208924128,38.415600000000005,72.9585,0.08455316418104585,0.05040975440928278
235,MUTHOOTFIN.NS,1923.550048828125,58.07111460888527,1656.9919921875,2068.5808142598285,1714.1741784159524,37.82542857142857,69.66672727272727,-0.5352400964664622,-0.12214387140381168
236,NATCOPHARM.NS,1291.9000244140625,49.724884197631326,1101.0469982910156,1638.8577645544738,1103.8872427697452,35.28548148148148,71.5024,-0.40921654204231067,-0.17031882819170696
237,NAVA.NS,892.7000122070312,53.1055829892186,654.9050024414063,1216.46157270981,619.7934382765181,52.10836363636364,74.1345,-0.019137414481368385,-0.44031859177050053
238,NBCC.NS,87.91000366210938,37.54015460535123,92.76386604309081,133.02489760850546,97.94776855970743,41.635555555555555,73.70222222222223,0.0983630672284343,0.10248079200986787
239,NCC.NS,277.6000061035156,44.126610888535666,261.76100189208984,346.53908587144065,287.08592023207495,43.123111111111115,73.6324,-0.023270579315090023,0.03304207367916578
240,NELCO.NS,861.2000122070312,45.1534422947382,840.9710009765626,1256.243694987894,654.826306232809,43.427,69.06133333333334,-0.03975504397582607,-0.31515793426425154
241,NEOGEN.NS,1866.3499755859375,54.65634159218983,1551.9990063476562,2250.9445580432266,1239.3354834606796,37.73266666666667,69.01050000000001,-0.44851521030909997,-0.5059279755102334
242,NESTLEIND.NS,2260.699951171875,35.76262650515683,2518.5676708984374,2733.185480114164,2327.454461292086,40.816,67.612,0.12380864109278643,0.028681338874897728
243,NEULANDLAB.NS,13803.25,74.92549181426664,8064.97396484375,15985.226249695414,5721.2437210077105,40.01914285714285,78.05015384615385,-0.8722412941658867,-1.4126310070162098
244,NHPC.NS,78.5,32.7091465563028,89.14759941101075,112.39084787076625,82.33714895540562,50.24252631578947,71.6930909090909,0.34897488333456955,0.04660288829631265
245,NITINSPIN.NS,381.20001220703125,49.04261553467698,364.77900146484376,454.4292016734302,336.69080259903075,44.08123076923077,70.312,-0.11255095828470647,-0.1321960958375423
246,NMDC.NS,217.8300018310547,45.009146979492826,228.1661993408203,265.65552637726285,201.06547124236607,42.08025,73.65016666666666,-0.06960265158816371,-0.0833784661538455
247,NTPC.NS,398.8999938964844,52.91438960857758,356.86,445.1123111712644,355.37768821838404,52.78818181818182,74.16999999999997,-0.0023908341990345012,-0.12246774944226475
248,OLECTRA.NS,1596.4000244140625,45.25644540976845,1668.2590063476562,1846.6590082093703,1509.2209966734422,42.54577777777777,79.88906666666666,-0.0637117893613053,-0.05776425581990739
249,ONGC.NS,264.04998779296875,39.99811006489464,269.44500061035154,345.762301226664,256.89269755263285,46.88333333333333,72.7,0.14685865485471797,-0.027861010875443404
250,PAGEIND.NS,43038.6015625,56.83878592654306,38420.188125,45331.01461422472,37739.27601077528,38.246,66.47106666666667,-0.4861367444057694,-0.14041937503548468
251,PARAS.NS,926.9000244140625,39.43232879257506,932.8080041503906,1521.0508936000438,927.7891210483936,40.449,63.565200000000004,0.025134643808868814,0.0009582960331830389
252,PDSL.NS,476.0,41.87762182592812,525.2920013427735,590.7816347257726,481.64336832598525,43.62906666666667,86.75199999999998,0.040143990567570016,0.011716902374467477
253,PERSISTENT.NS,5670.89990234375,72.98294430400557,4242.138481445312,5921.069803353906,3905.985177114845,46.9755,78.468,-0.5536384775895004,-0.4518488025939102
254,PFC.NS,438.1000061035156,42.55931137069057,449.7619995117187,567.7820288396393,441.97797177071214,43.593,74.16933333333334,0.023712261815186632,0.008774115261129615
255,PFIZER.NS,5303.39990234375,50.25746089219383,4781.81201171875,6479.366024895636,4413.838955573115,32.132266666666666,64.56169230769231,-0.5640807856337711,-0.2015390583400047
256,PGEL.NS,566.0,64.80192335395998,323.0128005981445,725.0302567079552,259.2657454893103,52.327999999999996,76.32066666666667,-0.23837951677801528,-1.1830882399516083
257,PIDILITIND.NS,3178.949951171875,55.13869628376329,2940.7650048828127,3319.9729604536847,3013.96702978069,42.9922,69.002,-0.2825279070101854,-0.05473945791742445
258,PIIND.NS,4327.64990234375,54.590401659659655,3885.81201171875,4985.728661639226,3582.696411602962,44.126,68.10942857142857,-0.23714820422561886,-0.20793095622843533
259,PNCINFRA.NS,311.20001220703125,29.379288992149995,433.1210009765625,544.801612785815,374.3783951487554,43.63,67.68173913043478,0.32662642695049293,0.1687554190102793
260,POLYCAB.NS,6455.39990234375,48.77688612386906,5895.21,7340.067547967259,6246.312481329616,50.76672727272727,80.197,0.039195773605189374,-0.03347373696706677
261,POLYPLEX.NS,1070.25,47.973125645427714,1012.6239990234375,1350.2315503672332,905.5484484120636,33.51733333333333,71.836,-0.43129303182714557,-0.18188044149018304
262,POWERGRID.NS,315.79998779296875,47.06261583275599,295.16800018310545,356.3324180213066,316.9375831993965,49.5365,69.67760000000001,0.04994063301290985,0.0035893357769187268
263,POWERINDIA.NS,13309.4501953125,57.18353250698176,9236.249990234375,15398.399971644172,9907.594950230829,51.5375,73.93333333333334,-0.10955192834308534,-0.34335832885481604
264,PRAJIND.NS,710.8499755859375,52.56225342865102,611.7250024414062,802.753014035866,659.0919871848371,44.632,76.30917647058823,-0.17768088879393756,-0.07852923325949236
265,PRESTIGE.NS,1706.949951171875,51.28141443859001,1478.9650024414063,1967.1741439393782,1655.8208511778093,46.361125,72.69171428571427,-0.1061296385406957,-0.030878400859426784
266,PTC.NS,171.27000427246094,36.59810167230216,204.29400024414062,237.7877968796254,181.09220342555037,39.5286,74.07345454545455,0.07413615275263583,0.05423866388111776
267,RAILTEL.NS,395.6000061035156,42.85929522280509,410.9230010986328,561.8004952544255,386.0445059662776,41.12,74.17899999999999,-0.042298035574053754,-0.024752327748637188
268,RAMASTEEL.NS,11.9399995803833,45.6890604893418,12.8179998588562,16.53129669984725,8.448703128491374,47.379230769230766,75.13166666666666,0.035673231761006244,-0.41323459929824086
269,RATNAMANI.NS,3443.14990234375,47.98116237636555,3367.1049951171876,3800.4033195281036,3396.7616707062716,51.205090909090906,69.35437037037038,0.06296109381875893,-0.013656604770811934
270,RAYMOND.NS,1560.6500244140625,37.46875054581859,1954.3200073242188,2898.4991767023935,1223.1608330632312,47.90555555555556,73.78333333333333,0.21786210156008987,-0.2759156295952005
271,RECLTD.NS,508.0,45.328281391033876,501.68700317382815,647.1123239888401,491.5076955424098,42.86755555555556,77.84799999999998,-0.05740298936078263,-0.03355451930287662
272,REDINGTON.NS,160.47999572753906,30.03593512531846,196.07580017089845,227.47136318607275,168.42263705806786,40.363733333333336,69.42399999999998,0.25586825982436895,0.04715898925030119
273,REDTAPE.NS,863.2999877929688,62.6768940802588,669.6180017089844,885.9740135353902,615.3009925681254,47.864,71.688,-0.309478816652574,-0.4030531369529446
274,RELIANCE.NS,1327.8499755859375,14.893144089995445,2799.517995605469,3838.3624172762584,1813.60759004796,43.26717647058824,65.9384,0.6557865498776106,0.26784052797726593
275,RHIM.NS,566.4500122070312,39.67163594917403,650.7369995117188,671.6980655360769,551.5019466709543,43.471809523809526,69.10688888888889,0.0874169632288745,-0.02710428426646236
276,RTNINDIA.NS,62.849998474121094,34.38682493106417,77.4861996459961,86.71981773028948,68.0861820255699,43.66105263157895,70.28,0.21241420308329811,0.07690523092457063
277,RVNL.NS,419.75,44.523969864905474,359.0209994506836,661.3789651780822,380.6660329908631,48.25066666666667,74.64685714285716,0.07723617224828382,-0.10267258862593354
278,SAIL.NS,111.4800033569336,36.113324763941385,134.21699935913085,160.90427524260275,115.52072399445781,42.22419047619048,68.85171428571428,0.14472428348140645,0.034978318156299586
279,SANDHAR.NS,491.1000061035156,37.96473974106584,539.4790026855469,675.1323639441192,506.7826415490448,40.48707692307692,70.31123076923078,0.062299809561539146,0.03094548660465802
280,SANOFI.NS,6371.60009765625,38.845311926462465,7746.428046875,7286.079110681151,6225.1709869750985,35.616,69.82400000000001,-0.09067025849231988,-0.023522102603691468
281,SBCL.NS,623.4500122070312,53.13077354401325,573.8269970703125,702.5188216933132,512.7611770859837,46.805,75.03750000000001,-0.13515166208766696,-0.21586820544817958
282,SBIN.NS,780.9500122070312,45.83766298491786,758.677998046875,884.0161443389833,762.6188532196105,46.42941176470588,71.44761904761904,0.012745127652852323,-0.024037117506380257
283,SCHNEIDER.NS,730.0999755859375,46.30708780278927,682.0960003662109,909.0843865912647,731.6106085259229,46.9632,76.65723076923078,0.0139707728010598,0.0020648045864576324
